,원자재코드,"생산작업지시구분(생산:A,생산제외:D)",작업지시타입(일반:WO/재투입:WR),"사업단위(평택:20000,태안:60000등)",생산작업요청일자,LOT번호,분할순번,제품코드,제품BOM차수,원자재투입순번,원자재명,원자재탱크번호,투입지시중량,투입지시비율,투입지시오차비율,투입지시단위,시방원재료적요,추가투입량(생산자판단),정지중량(유속흐름제어),스텝그룹넘버,비고
7659,SR11002,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,1,사용수,30,4492.0,56.15,0,KG,재활용수640kg적용,36.0,60.0,1,
7660,SR13801,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,2,액상리그닌,3,8.0,0.1,0,KG,,0.0,0.0,1,
7661,SR16003,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,8,ACTICIDE-MVK,0,16.0,0.2,0,KG,,0.0,0.0,1,
7662,SR16600,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,6,RA-300S,1,1040.0,13.0,0,KG,,0.0,5.0,1,
7663,SR35224,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,4,WRE-770,18,800.0,10.0,0,KG,,0.0,20.0,1,
7664,SR35903,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,7,PCA3000,10,240.0,3.0,0,KG,마지막투입,0.0,30.0,1,
7665,SR35904,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,5,Urea-20%,4,1392.0,17.4,0,KG,,0.0,40.0,1,
7666,SR68222,A,WO,20000,2021-04-01,HR1021040144,0,PEMA023024801,325,3,소포제(MR-130),0,12.0,0.15,0,KG,,0.0,0.0,1,
7667,SR11002,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,1,사용수,30,5810.0,58.1,0,KG,재활용수800kg적용,40.0,60.0,1,
7668,SR13801,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,2,액상리그닌,3,10.0,0.1,0,KG,,0.0,0.0,1,
7669,SR16003,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,7,ACTICIDE-MVK,0,20.0,0.2,0,KG,,0.0,0.0,1,
7670,SR16600,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,6,RA-300S,1,700.0,7.0,0,KG,,0.0,5.0,1,
7671,SR35224,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,4,WRE-770,18,2000.0,20.0,0,KG,,0.0,20.0,1,
7672,SR35904,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,5,Urea-20%,4,1450.0,14.5,0,KG,,0.0,35.0,1,
7673,SR68222,A,WO,20000,2021-04-01,HR1021040147,0,PEMA13031400,195,3,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
7674,SR11002,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,1,사용수,30,6455.0,64.55,0,KG,재활용수800kg,-310.0,45.0,1,
7675,SR13801,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,2,액상리그닌,3,10.0,0.1,0,KG,,0.0,0.0,1,
7676,SR16002,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,4,글루콘산소다,2,500.0,5.0,0,KG,,0.0,35.0,1,
7677,SR16003,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,9,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
7678,SR16600,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,7,RA-300S,1,180.0,1.8,0,KG,,0.0,5.0,1,
7679,SR35224,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,5,WRE-770,18,2000.0,20.0,0,KG,,0.0,20.0,1,
7680,SR35903,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,8,PCA3000,10,600.0,6.0,0,KG,마지막 투입해주세요,0.0,30.0,1,
7681,SR35904,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,6,Urea-20%,4,240.0,2.4,0,KG,,0.0,40.0,1,
7682,SR68222,A,WO,20000,2021-04-01,HR1521040118,0,PEMA053031200,37,3,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
7683,SR11002,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,1,사용수,30,6228.0,62.28,0,KG,재활용수800KG,17.0,80.0,1,
7684,SR13801,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,2,액상리그닌,3,7.0,0.07,0,KG,,0.0,0.0,1,
7685,SR16002,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,4,글루콘산소다,2,500.0,5.0,0,KG,,0.0,40.0,1,
7686,SR16003,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,8,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
7687,SR16600,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,7,RA-300S,1,250.0,2.5,0,KG,,0.0,5.0,1,
7688,SR35211,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,6,PEMA-SRE-200(5,14,1500.0,15.0,0,KG,,0.0,10.0,1,
7689,SR35224,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,5,WRE-770,18,1500.0,15.0,0,KG,,0.0,20.0,1,
7690,SR68222,A,WO,20000,2021-04-01,HR1521040122,0,PEMA143057600,133,3,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
7691,SR11002,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,1,사용수,30,5950.0,59.5,0,KG,재활용수800kg,20.0,60.0,1,
7692,SR13801,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,2,액상리그닌,3,5.0,0.05,0,KG,,0.0,0.0,1,
7693,SR16002,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,4,글루콘산소다,2,500.0,5.0,0,KG,,0.0,40.0,1,
7694,SR16003,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,9,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
7695,SR16600,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,7,RA-300S,1,140.0,1.4,0,KG,,0.0,5.0,1,
7696,SR35224,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,5,WRE-770,18,2220.0,22.2,0,KG,,0.0,5.0,1,
7697,SR35903,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,8,PCA3000,10,200.0,2.0,0,KG,마지막투입,0.0,25.0,1,
7698,SR35904,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,6,Urea-20%,4,970.0,9.7,0,KG,,0.0,30.0,1,
7699,SR68222,A,WO,20000,2021-04-01,HR1521040126,0,PEMA353022500,160,3,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
7700,SR11002,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,1,사용수,30,6370.0,63.7,0,KG,재활용수800kg적용,40.0,60.0,1,
7701,SR13801,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,2,액상리그닌,3,5.0,0.05,0,KG,,0.0,0.0,1,
7702,SR16002,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,5,글루콘산소다,2,500.0,5.0,0,KG,,0.0,40.0,1,
7703,SR16003,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,9,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
7704,SR16600,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,7,RA-300S,1,300.0,3.0,0,KG,,0.0,5.0,1,
7705,SR35224,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,6,WRE-770,18,2440.0,24.4,0,KG,,0.0,5.0,1,
7706,SR35903,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,8,PCA3000,10,350.0,3.5,0,KG,마지막 투입해주세요,0.0,25.0,1,
7707,SR38117,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,3,PC소포제,0,10.0,0.1,0,KG,,0.0,0.0,1,
7708,SR68222,A,WO,20000,2021-04-01,HR1521040127,0,PEMA013107000,178,4,소포제(MR-130),0,20.0,0.2,0,KG,,0.0,0.0,1,
7709,SR11002,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,1,사용수,30,1647.0,54.9,0,KG,재활용수금지,12.6,45.0,1,
7710,SR13801,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,2,액상리그닌,3,1.5,0.05,0,KG,,0.0,0.0,1,
7711,SR16003,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,9,ACTICIDE-MVK,0,6.0,0.2,0,KG,,0.0,0.0,1,
7712,SR35218,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,5,WRE-580FX(55%),16,392.7,13.09,0,KG,,0.0,15.0,1,
7713,SR35225,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,6,WRE-550T,19,383.7,12.79,0,KG,,0.0,15.0,1,
7714,SR35556,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,7,PEMA-630XR,11,384.0,12.8,0,KG,,0.0,15.0,1,
7715,SR35903,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,8,PCA3000,10,180.0,6.0,0,KG,마지막투입,0.0,30.0,1,
7716,SR38117,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,3,PC소포제,0,2.1,0.07,0,KG,,0.0,0.0,1,
7717,SR68222,A,WO,20000,2021-04-01,HR1521040132,0,PEMA023035307,4,4,소포제(MR-130),0,3.0,0.1,0,KG,,0.0,0.0,1,
7718,SR11002,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,1,사용수,30,5540.0,55.4,0,KG,재활용수800kg적용,20.0,0.0,1,
7719,SR13801,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,2,액상리그닌,3,5.0,0.05,0,KG,,0.0,0.0,1,
7720,SR16002,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,4,글루콘산소다,2,500.0,5.0,0,KG,,0.0,0.0,1,
7721,SR16003,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,9,ACTICIDE-MVK,0,5.0,0.05,0,KG,,0.0,0.0,1,
7722,SR16600,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,8,RA-300S,1,720.0,7.2,0,KG,,0.0,0.0,1,
7723,SR35224,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,5,WRE-770,18,1500.0,15.0,0,KG,,0.0,0.0,1,
7724,SR35225,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,6,WRE-550T,19,220.0,2.2,0,KG,,0.0,0.0,1,
7725,SR35904,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,7,Urea-20%,4,1500.0,15.0,0,KG,,0.0,0.0,1,
7726,SR68222,A,WO,20000,2021-04-01,HR1521040136,0,PEMA043041800,158,3,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
7727,SR11002,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,1,사용수,30,5490.0,54.9,0,KG,재활용수800kg,20.0,60.0,1,
7728,SR13801,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,2,액상리그닌,3,10.0,0.1,0,KG,,0.0,0.0,1,
7729,SR16002,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,4,글루콘산소다,2,300.0,3.0,0,KG,,0.0,40.0,1,
7730,SR16600,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,8,RA-300S,1,340.0,3.4,0,KG,,0.0,5.0,1,
7731,SR35211,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,6,PEMA-SRE-200(5,14,800.0,8.0,0,KG,,0.0,5.0,1,
7732,SR35224,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,5,WRE-770,18,1000.0,10.0,0,KG,,0.0,5.0,1,
7733,SR35904,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,7,Urea-20%,4,2050.0,20.5,0,KG,,0.0,30.0,1,
7734,SR68222,A,WO,20000,2021-04-01,HR1521040142,0,PEMA013048600,49,3,소포제(MR-130),0,10.0,0.1,0,KG,,0.0,0.0,1,
7735,SR11002,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,1,사용수,30,3336.0,55.6,0,KG,재활용수480KG,12.0,60.0,1,
7736,SR13801,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,2,액상리그닌,3,3.0,0.05,0,KG,,0.0,0.0,1,
7737,SR16002,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,4,글루콘산소다,2,300.0,5.0,0,KG,,0.0,40.0,1,
7738,SR16003,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,10,ACTICIDE-MVK,0,3.0,0.05,0,KG,,0.0,0.0,1,
7739,SR16600,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,8,RA-300S,1,120.0,2.0,0,KG,,0.0,5.0,1,
7740,SR35224,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,5,WRE-770,18,912.0,15.2,0,KG,,0.0,5.0,1,
7741,SR35225,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,6,WRE-550T,19,420.0,7.0,0,KG,,0.0,5.0,1,
7742,SR35903,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,9,PCA3000,10,360.0,6.0,0,KG,마지막투입,0.0,25.0,1,
7743,SR35904,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,7,Urea-20%,4,540.0,9.0,0,KG,,0.0,30.0,1,
7744,SR68222,A,WO,20000,2021-04-01,HR1521040143,0,PEMA013129300,4,3,소포제(MR-130),0,6.0,0.1,0,KG,,0.0,0.0,1,
7745,SR11002,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,1,사용수,30,5296.0,66.2,0,KG,사용수+VK교반 후 PCA투입,36.0,60.0,1,
7746,SR13801,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,2,액상리그닌,3,8.0,0.1,0,KG,,0.0,0.0,1,
7747,SR16600,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,10,RA-300S,1,84.0,1.05,0,KG,,0.0,5.0,1,
7748,SR34364,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,8,PEMA-550XD,15,672.0,8.4,0,KG,,0.0,10.0,1,
7749,SR35500,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,7,PEMA-500FR,13,1008.0,12.6,0,KG,,0.0,10.0,1,
7750,SR35556,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,6,PEMA-630XR,11,240.0,3.0,0,KG,,0.0,15.0,1,
7751,SR35904,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,9,Urea-20%,4,576.0,7.2,0,KG,,0.0,40.0,1,
7752,SR35905,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,5,VK1000,0,88.0,1.1,0,KG,,0.0,0.0,1,
7753,SR38117,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,3,PC소포제,0,8.0,0.1,0,KG,,0.0,0.0,1,
7754,SR68222,A,WO,20000,2021-04-01,PCM221040120,0,PEMA043031800,26,4,소포제(MR-130),0,20.0,0.25,0,KG,,0.0,0.0,1,
7755,SR11002,A,WO,20000,2021-04-01,PR1021033105,0,PEMA013024804,159,1,사용수,30,14438.0,72.19,0,KG,,20.0,60.0,1,
7756,SR35218,A,WO,20000,2021-04-01,PR1021033105,0,PEMA013024804,159,3,WRE-580FX(55%),16,2942.0,14.71,0,KG,,0.0,15.0,1,
7757,SR35225,A,WO,20000,2021-04-01,PR1021033105,0,PEMA013024804,159,4,WRE-550T,19,1520.0,7.6,0,KG,,0.0,15.0,1,
7758,SR35758,A,WO,20000,2021-04-01,PR1021033105,0,PEMA013024804,159,5,M30,7,1080.0,5.4,0,KG,"""마지막에 투입하세요!""",0.0,30.0,1,
7759,SR38117,A,WO,20000,2021-04-01,PR1021033105,0,PEMA013024804,159,2,PC소포제,0,20.0,0.1,0,KG,,0.0,0.0,1,
7760,SR11002,A,WO,20000,2021-04-01,PR1021040106,0,PEMA013129800,12,1,사용수,30,15705.8,71.39,0,KG,,50.0,60.0,1,
7761,SR13801,A,WO,20000,2021-04-01,PR1021040106,0,PEMA013129800,12,2,액상리그닌,3,22.0,0.1,0,KG,,0.0,0.0,1,
7762,SR35218,A,WO,20000,2021-04-01,PR1021040106,0,PEMA013129800,12,4,WRE-580FX(55%),16,3583.8,16.29,0,KG,,0.0,15.0,1,
7763,SR35225,A,WO,20000,2021-04-01,PR1021040106,0,PEMA013129800,12,5,WRE-550T,19,983.4,4.47,0,KG,,0.0,15.0,1,
7764,SR35758,A,WO,20000,2021-04-01,PR1021040106,0,PEMA013129800,12,6,M30,7,1683.0,7.65,0,KG,마지막투입,0.0,30.0,1,
7765,SR38117,A,WO,20000,2021-04-01,PR1021040106,0,PEMA013129800,12,3,PC소포제,0,22.0,0.1,0,KG,,0.0,0.0,1,
7766,SR11002,A,WO,20000,2021-04-01,PR1021040106,1,PEMA013129800,12,1,사용수,30,2141.7,71.39,0,KG,,6.0,60.0,1,
7767,SR13801,A,WO,20000,2021-04-01,PR1021040106,1,PEMA013129800,12,2,액상리그닌,3,3.0,0.1,0,KG,,0.0,0.0,1,
7768,SR35218,A,WO,20000,2021-04-01,PR1021040106,1,PEMA013129800,12,4,WRE-580FX(55%),16,488.7,16.29,0,KG,,0.0,15.0,1,
7769,SR35225,A,WO,20000,2021-04-01,PR1021040106,1,PEMA013129800,12,5,WRE-550T,19,134.1,4.47,0,KG,,0.0,15.0,1,
7770,SR35758,A,WO,20000,2021-04-01,PR1021040106,1,PEMA013129800,12,6,M30,7,229.5,7.65,0,KG,마지막투입,0.0,30.0,1,
7771,SR38117,A,WO,20000,2021-04-01,PR1021040106,1,PEMA013129800,12,3,PC소포제,0,3.0,0.1,0,KG,,0.0,0.0,1,
7772,SR11002,A,WO,20000,2021-04-01,PR1021040107,0,PEMA023129801,27,1,사용수,30,15452.8,70.24,0,KG,,33.0,60.0,1,
7773,SR13801,A,WO,20000,2021-04-01,PR1021040107,0,PEMA023129801,27,2,액상리그닌,3,11.0,0.05,0,KG,,0.0,0.0,1,
7774,SR35218,A,WO,20000,2021-04-01,PR1021040107,0,PEMA023129801,27,4,WRE-580FX(55%),16,2160.4,9.82,0,KG,,0.0,15.0,1,
7775,SR35225,A,WO,20000,2021-04-01,PR1021040107,0,PEMA023129801,27,5,WRE-550T,19,2373.8,10.79,0,KG,,0.0,15.0,1,
7776,SR35758,A,WO,20000,2021-04-01,PR1021040107,0,PEMA023129801,27,6,M30,7,1980.0,9.0,0,KG,마지막투입,0.0,30.0,1,
7777,SR38117,A,WO,20000,2021-04-01,PR1021040107,0,PEMA023129801,27,3,PC소포제,0,22.0,0.1,0,KG,,0.0,0.0,1,
7778,SR11002,A,WO,20000,2021-04-01,PR1021040107,1,PEMA023129801,27,1,사용수,30,2107.2,70.24,0,KG,,4.5,60.0,1,
7779,SR13801,A,WO,20000,2021-04-01,PR1021040107,1,PEMA023129801,27,2,액상리그닌,3,1.5,0.05,0,KG,,0.0,0.0,1,
7780,SR35218,A,WO,20000,2021-04-01,PR1021040107,1,PEMA023129801,27,4,WRE-580FX(55%),16,294.6,9.82,0,KG,,0.0,15.0,1,
7781,SR35225,A,WO,20000,2021-04-01,PR1021040107,1,PEMA023129801,27,5,WRE-550T,19,323.7,10.79,0,KG,,0.0,15.0,1,
7782,SR35758,A,WO,20000,2021-04-01,PR1021040107,1,PEMA023129801,27,6,M30,7,270.0,9.0,0,KG,마지막투입,0.0,30.0,1,
7783,SR38117,A,WO,20000,2021-04-01,PR1021040107,1,PEMA023129801,27,3,PC소포제,0,3.0,0.1,0,KG,,0.0,0.0,1,
7784,SR11002,A,WO,20000,2021-04-01,PR1021040119,0,PEMA023033303,155,1,사용수,30,11137.5,74.25,0,KG,,34.5,60.0,1,
7785,SR13801,A,WO,20000,2021-04-01,PR1021040119,0,PEMA023033303,155,2,액상리그닌,3,15.0,0.1,0,KG,,0.0,0.0,1,
7786,SR16003,A,WO,20000,2021-04-01,PR1021040119,0,PEMA023033303,155,6,ACTICIDE-MVK,0,7.5,0.05,0,KG,,0.0,0.0,1,
7787,SR35218,A,WO,20000,2021-04-01,PR1021040119,0,PEMA023033303,155,4,WRE-580FX(55%),16,2208.0,14.72,0,KG,,0.0,15.0,1,
7788,SR35225,A,WO,20000,2021-04-01,PR1021040119,0,PEMA023033303,155,5,WRE-550T,19,1620.0,10.8,0,KG,,0.0,15.0,1,
7789,SR38117,A,WO,20000,2021-04-01,PR1021040119,0,PEMA023033303,155,3,PC소포제,0,12.0,0.08,0,KG,,0.0,0.0,1,
7790,SR11002,A,WO,20000,2021-04-01,SN4021040124,0,TSN4012032804,10,1,사용수,30,4615.1,65.93,0,KG,,5.0,45.0,1,
7791,SR34364,A,WO,20000,2021-04-01,SN4021040124,0,TSN4012032804,10,5,PEMA-550XD,15,448.0,6.4,0,KG,,0.0,5.0,1,
7792,SR35500,A,WO,20000,2021-04-01,SN4021040124,0,TSN4012032804,10,4,PEMA-500FR,13,1120.0,16.0,0,KG,,0.0,10.0,1,
7793,SR35556,A,WO,20000,2021-04-01,SN4021040124,0,TSN4012032804,10,3,PEMA-630XR,11,812.0,11.6,0,KG,,0.0,15.0,1,
7794,SR38117,A,WO,20000,2021-04-01,SN4021040124,0,TSN4012032804,10,2,PC소포제,0,4.9,0.07,0,KG,,0.0,0.0,1,
7795,SR11002,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,1,사용수,30,5454.4,68.18,0,KG,,25.6,60.0,1,
7796,SR13801,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,2,액상리그닌,3,8.0,0.1,0,KG,,0.0,0.0,1,
7797,SR16003,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,9,ACTICIDE-MVK,0,4.0,0.05,0,KG,,0.0,0.0,1,
7798,SR16600,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,8,RA-300S,1,40.0,0.5,0,KG,,0.0,5.0,1,
7799,SR35211,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,7,PEMA-SRE-200(5,14,496.0,6.2,0,KG,,0.0,10.0,1,
7800,SR35224,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,5,WRE-770,18,1240.0,15.5,0,KG,,0.0,20.0,1,
7801,SR35225,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,6,WRE-550T,19,744.0,9.3,0,KG,,0.0,15.0,1,
7802,SR38117,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,3,PC소포제,0,5.6,0.07,0,KG,,0.0,0.0,1,
7803,SR68222,A,WO,20000,2021-04-01,SR2021040121,0,PEMA043080115,15,4,소포제(MR-130),0,8.0,0.1,0,KG,,0.0,0.0,1,
7804,SR11002,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,1,사용수,30,2901.6,48.36,0,KG,,10.0,60.0,1,
7805,SR13801,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,2,액상리그닌,3,3.0,0.05,0,KG,,0.0,0.0,1,
7806,SR16003,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,9,ACTICIDE-MVK,0,3.0,0.05,0,KG,,0.0,0.0,1,
7807,SR16600,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,8,RA-300S,1,270.0,4.5,0,KG,,0.0,5.0,1,
7808,SR35211,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,6,PEMA-SRE-200(5,14,504.0,8.4,0,KG,,0.0,5.0,1,
7809,SR35218,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,4,WRE-580FX(55%),16,916.2,15.27,0,KG,,0.0,5.0,1,
7810,SR35225,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,5,WRE-550T,19,1008.0,16.8,0,KG,,0.0,5.0,1,
7811,SR35904,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,7,Urea-20%,4,390.0,6.5,0,KG,,0.0,30.0,1,
7812,SR38117,A,WO,20000,2021-04-01,SR2021040135,0,PEMA053048519,6,3,PC소포제,0,4.2,0.07,0,KG,,0.0,0.0,1,
7813,SR11002,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,1,사용수,30,4331.6,61.88,0,KG,,28.0,60.0,1,
7814,SR13801,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,2,액상리그닌,3,7.0,0.1,0,KG,,0.0,0.0,1,
7815,SR16003,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,9,ACTICIDE-MVK,0,14.0,0.2,0,KG,,0.0,0.0,1,
7816,SR16600,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,7,RA-300S,1,154.0,2.2,0,KG,,0.0,5.0,1,
7817,SR35211,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,5,PEMA-SRE-200(5,14,596.4,8.52,0,KG,,0.0,5.0,1,
7818,SR35224,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,4,WRE-770,18,1260.0,18.0,0,KG,,0.0,5.0,1,
7819,SR35903,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,8,PCA3000,10,210.0,3.0,0,KG,마지막투입,0.0,25.0,1,
7820,SR35904,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,6,Urea-20%,4,420.0,6.0,0,KG,,0.0,30.0,1,
7821,SR68222,A,WO,20000,2021-04-01,SR2021040146,0,PEMA053041502,14,3,소포제(MR-130),0,7.0,0.1,0,KG,,0.0,0.0,1,
7822,SR11002,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,1,사용수,30,3705.1,52.93,0,KG,,12.0,0.0,1,
7823,SR13801,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,2,액상리그닌,3,7.0,0.1,0,KG,,0.0,0.0,1,
7824,SR16600,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,8,RA-300S,1,35.0,0.5,0,KG,,0.0,0.0,1,
7825,SR18520,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,7,DEA,0,350.0,5.0,0,KG,마지막투입,0.0,0.0,1,
7826,SR35218,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,4,WRE-580FX(55%),16,1092.0,15.6,0,KG,,0.0,0.0,1,
7827,SR35225,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,5,WRE-550T,19,1204.0,17.2,0,KG,,0.0,0.0,1,
7828,SR35556,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,6,PEMA-630XR,11,602.0,8.6,0,KG,,0.0,0.0,1,
7829,SR38117,A,WO,20000,2021-04-01,SR2A21040101,0,PEMA043043200,8,3,PC소포제,0,4.9,0.07,0,KG,,0.0,0.0,1,
7830,SR11002,A,WO,20000,2021-04-02,500F21040203,0,PEMA023058600,527,1,사용수,30,1230.5,5.35,0,KG,,0.0,60.0,1,
7831,SR13801,A,WO,20000,2021-04-02,500F21040203,0,PEMA023058600,527,2,액상리그닌,3,34.5,0.15,0,KG,,0.0,15.0,1,
