,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자,제품명
6057,2007100,PEMA023007400,10000,1844,18440000,2020-07-24,2020-07-27,CSA5000
6058,2007000,PEMA023007400,10000,2198,21980000,2020-08-05,2020-08-08,CSA5000
6059,2004400,PEMA023007400,10000,2453,24530000,2020-08-14,2020-08-17,CSA5000
6060,2002200,PEMA023007400,10000,2643,26430000,2020-08-20,2020-08-23,CSA5000
6086,2003900,PEMA043042900,7000,2163,15141000,2020-06-04,2020-06-07,CSA5000
6087,2004300,PEMA043042900,7000,2594,18158000,2020-06-19,2020-06-22,CSA5000
6089,2004100,PEMA043042900,7000,1526,10682000,2020-07-14,2020-07-17,CSA5000
6090,2003900,PEMA043042900,7000,2163,15141000,2020-08-04,2020-08-07,CSA5000
6091,2004300,PEMA043042900,7000,2594,18158000,2020-08-19,2020-08-22,CSA5000
6109,2005100,PEMA013017200,10000,2318,23180000,2020-06-08,2020-06-11,PEMA-HR1000
6111,2003600,PEMA013017200,10000,1734,17340000,2020-07-21,2020-07-24,PEMA-HR1000
6112,2005100,PEMA013017200,10000,2318,23180000,2020-08-08,2020-08-11,PEMA-HR1000
6123,2006800,PEMA053013600,8000,2693,21544000,2020-06-21,2020-06-24,PEMA-HR1000
6125,2006800,PEMA053013600,8000,2693,21544000,2020-08-21,2020-08-24,PEMA-HR1000
6139,2004800,PEMA013023005,7000,2244,15708000,2020-06-06,2020-06-09,PEMA-HR1000
6141,2004500,PEMA013023005,7000,1815,12705000,2020-07-23,2020-07-26,PEMA-HR1000
6142,2004800,PEMA013023005,7000,2244,15708000,2020-08-06,2020-08-09,PEMA-HR1000
6160,2005200,PEMA023123200,10000,2106,21060000,2020-06-01,2020-06-04,PEMA-HR1000
6162,2005200,PEMA023123200,10000,2106,21060000,2020-08-01,2020-08-04,PEMA-HR1000
6176,2004200,PEMA023099800,10000,2167,21670000,2020-06-04,2020-06-07,PEMA-HR1000
6177,2006000,PEMA023099800,10000,2611,26110000,2020-06-19,2020-06-22,PEMA-HR1000
6178,2006000,PEMA023099800,10000,1262,12620000,2020-07-03,2020-07-06,PEMA-HR1000
6179,2004800,PEMA023099800,10000,1605,16050000,2020-07-16,2020-07-19,PEMA-HR1000
6180,2004200,PEMA023099800,10000,2167,21670000,2020-08-04,2020-08-07,PEMA-HR1000
6181,2006000,PEMA023099800,10000,2611,26110000,2020-08-19,2020-08-22,PEMA-HR1000
6199,2005900,PEMA023087900,10000,2326,23260000,2020-06-08,2020-06-11,PEMA-HR1500
6200,2006100,PEMA023087900,10000,1263,12630000,2020-07-03,2020-07-06,PEMA-HR1500
6201,2001400,PEMA023087900,10000,1784,17840000,2020-07-22,2020-07-25,PEMA-HR1500
6202,2005900,PEMA023087900,10000,2326,23260000,2020-08-08,2020-08-11,PEMA-HR1500
6215,2006200,PEMA013030801,10000,1264,12640000,2020-07-03,2020-07-06,PEMA-HR1500
6236,2003400,PEMA013123501,5000,2371,11855000,2020-06-11,2020-06-14,PEMA-PCR3000E
6237,2004500,PEMA013123501,6000,2525,15150000,2020-06-15,2020-06-18,PEMA-PCR3000E
6238,2006300,PEMA013123501,5000,1265,6325000,2020-07-03,2020-07-06,PEMA-PCR3000E
6239,2007700,PEMA013123501,5000,1495,7475000,2020-07-11,2020-07-14,PEMA-PCR3000E
6240,2001700,PEMA013123501,5000,1787,8935000,2020-07-22,2020-07-25,PEMA-PCR3000E
6241,2002800,PEMA013123501,5000,2081,10405000,2020-07-31,2020-08-03,PEMA-PCR3000E
6242,2003400,PEMA013123501,5000,2371,11855000,2020-08-11,2020-08-14,PEMA-PCR3000E
6243,2004500,PEMA013123501,6000,2525,15150000,2020-08-15,2020-08-18,PEMA-PCR3000E
6266,2006400,PEMA093050413,14000,1266,17724000,2020-07-02,2020-07-05,PR1000
6267,2004100,PEMA093050413,14000,1455,20370000,2020-07-10,2020-07-13,PR1000
6268,2004104,PEMA093050413,14000,1456,20384000,2020-07-10,2020-07-13,PR1000
6293,2006400,PEMA013033302,15000,2260,33900000,2020-06-06,2020-06-09,PEMA-PR1000
6294,2007000,PEMA013033302,15000,2482,37230000,2020-06-14,2020-06-17,PEMA-PR1000
6295,2006700,PEMA013033302,13000,2707,35191000,2020-06-21,2020-06-24,PEMA-PR1000
6296,2006800,PEMA013033302,13000,2708,35204000,2020-06-21,2020-06-24,PEMA-PR1000
6297,2006500,PEMA013033302,15000,1267,19005000,2020-07-03,2020-07-06,PEMA-PR1000
6298,2006600,PEMA013033302,10000,1268,12680000,2020-07-03,2020-07-06,PEMA-PR1000
6299,2005800,PEMA013033302,15000,1544,23160000,2020-07-14,2020-07-17,PEMA-PR1000
6300,2002300,PEMA013033302,15000,2005,30075000,2020-07-29,2020-08-01,PEMA-PR1000
6301,2006400,PEMA013033302,15000,2260,33900000,2020-08-06,2020-08-09,PEMA-PR1000
6302,2007000,PEMA013033302,15000,2482,37230000,2020-08-14,2020-08-17,PEMA-PR1000
6303,2006700,PEMA013033302,13000,2707,35191000,2020-08-21,2020-08-24,PEMA-PR1000
6304,2006800,PEMA013033302,13000,2708,35204000,2020-08-21,2020-08-24,PEMA-PR1000
6327,2006606,TSN4012001215,10000,1269,12690000,2020-07-03,2020-07-06,PEMA-SN400
6335,2006100,TSN4012015714,8000,2186,17488000,2020-06-04,2020-06-07,PEMA-SN400
6336,2006609,TSN4012015714,8000,1270,10160000,2020-07-03,2020-07-06,PEMA-SN400
6337,2006100,TSN4012015714,8000,2186,17488000,2020-08-04,2020-08-07,PEMA-SN400
6352,2007800,PEMA013116420,5000,2632,13160000,2020-06-19,2020-06-22,PEMA-SR2000
6353,2006800,PEMA013116420,5000,1273,6365000,2020-07-03,2020-07-06,PEMA-SR2000
6354,2003200,PEMA013116420,5000,1588,7940000,2020-07-15,2020-07-18,PEMA-SR2000
6355,2002600,PEMA013116420,5000,2008,10040000,2020-07-29,2020-08-01,PEMA-SR2000
6356,2007800,PEMA013116420,5000,2632,13160000,2020-08-19,2020-08-22,PEMA-SR2000
6373,2001400,PEMA013042200,7000,2636,18452000,2020-06-19,2020-06-22,PEMA-SR3000F
6374,2006900,PEMA013042200,7000,1274,8918000,2020-07-03,2020-07-06,PEMA-SR3000F
6375,2001102,PEMA013042200,7000,1923,13461000,2020-07-25,2020-07-28,PEMA-SR3000F
6376,2001400,PEMA013042200,7000,2636,18452000,2020-08-19,2020-08-22,PEMA-SR3000F
6391,2007600,PEMA013072101,10000,2559,25590000,2020-06-16,2020-06-19,PEMA-SR3000F
6392,2007000,PEMA013072101,10000,1275,12750000,2020-07-03,2020-07-06,PEMA-SR3000F
6393,2004200,PEMA013072101,10000,1883,18830000,2020-07-24,2020-07-27,PEMA-SR3000F
6394,2007600,PEMA013072101,10000,2559,25590000,2020-08-16,2020-08-19,PEMA-SR3000F
6408,2007700,PEMA043069403,10000,1282,12820000,2020-07-04,2020-07-07,CSA5000
6409,2001300,PEMA043069403,10000,1641,16410000,2020-07-17,2020-07-20,CSA5000
6418,2001500,PEMA023039000,10000,2566,25660000,2020-06-18,2020-06-21,CSA5000
6419,2001200,PEMA023039000,10000,1285,12850000,2020-07-04,2020-07-07,CSA5000
6420,2001500,PEMA023039000,10000,2566,25660000,2020-08-18,2020-08-21,CSA5000
6440,2006500,PEMA013117801,7000,2545,17815000,2020-06-15,2020-06-18,PEMA-HR1000
6441,2002800,PEMA013117801,7000,2649,18543000,2020-06-19,2020-06-22,PEMA-HR1000
6442,2001300,PEMA013117801,7000,1286,9002000,2020-07-04,2020-07-07,PEMA-HR1000
6443,2004100,PEMA013117801,7000,1739,12173000,2020-07-21,2020-07-24,PEMA-HR1000
6444,2007200,PEMA013117801,7000,1987,13909000,2020-07-29,2020-08-01,PEMA-HR1000
6446,2006500,PEMA013117801,7000,2545,17815000,2020-08-15,2020-08-18,PEMA-HR1000
6447,2002800,PEMA013117801,7000,2649,18543000,2020-08-19,2020-08-22,PEMA-HR1000
6465,2001500,PEMA363048300,6000,1288,7728000,2020-07-04,2020-07-07,PEMA-HR1000
6485,2006000,PEMA093001100,10000,2114,21140000,2020-06-01,2020-06-04,PEMA-HR1000
6486,2001600,PEMA093001100,8000,1289,10312000,2020-07-04,2020-07-07,PEMA-HR1000
6487,2001700,PEMA093001100,2000,1290,2580000,2020-07-04,2020-07-07,PEMA-HR1000
6488,2003200,PEMA093001100,5000,1446,7230000,2020-07-10,2020-07-13,PEMA-HR1000
6489,2003300,PEMA093001100,5000,1447,7235000,2020-07-10,2020-07-13,PEMA-HR1000
6490,2004500,PEMA093001100,10000,1744,17440000,2020-07-21,2020-07-24,PEMA-HR1000
6491,2006000,PEMA093001100,10000,2114,21140000,2020-08-01,2020-08-04,PEMA-HR1000
6512,2005100,PEMA033028900,10000,2176,21760000,2020-06-04,2020-06-07,PEMA-HR1000
6513,2001800,PEMA033028900,10000,1291,12910000,2020-07-04,2020-07-07,PEMA-HR1000
6514,2007600,PEMA033028900,10000,1991,19910000,2020-07-29,2020-08-01,PEMA-HR1000
6515,2005100,PEMA033028900,10000,2176,21760000,2020-08-04,2020-08-07,PEMA-HR1000
6530,2002000,PEMA013019701,10000,1292,12920000,2020-07-04,2020-07-07,PEMA-HR1000
6531,2004600,PEMA013019701,10000,1745,17450000,2020-07-21,2020-07-24,PEMA-HR1000
6532,2003100,PEMA013019701,10000,2652,26520000,2020-08-20,2020-08-23,PEMA-HR1000
6550,2005600,PEMA013037300,10000,2110,21100000,2020-06-01,2020-06-04,PEMA-HR1000
6551,2005700,PEMA013037300,5000,2111,10555000,2020-06-01,2020-06-04,PEMA-HR1000
6552,2002100,PEMA013037300,5000,1293,6465000,2020-07-04,2020-07-07,PEMA-HR1000
6553,2002200,PEMA013037300,5000,1294,6470000,2020-07-04,2020-07-07,PEMA-HR1000
6554,2005600,PEMA013037300,10000,2110,21100000,2020-08-01,2020-08-04,PEMA-HR1000
6555,2005700,PEMA013037300,5000,2111,10555000,2020-08-01,2020-08-04,PEMA-HR1000
6582,2007500,PEMA013050400,7000,2203,15421000,2020-06-04,2020-06-07,PEMA-HR1000
6583,2002200,PEMA013050400,7000,2359,16513000,2020-06-11,2020-06-14,PEMA-HR1000
6584,2002600,PEMA013050400,7000,2505,17535000,2020-06-15,2020-06-18,PEMA-HR1000
6585,2002600,PEMA013050400,7000,2647,18529000,2020-06-19,2020-06-22,PEMA-HR1000
6586,2002300,PEMA013050400,7000,1295,9065000,2020-07-04,2020-07-07,PEMA-HR1000
6587,2004500,PEMA013050400,7000,1531,10717000,2020-07-14,2020-07-17,PEMA-HR1000
6588,2005600,PEMA013050400,7000,1684,11788000,2020-07-17,2020-07-20,PEMA-HR1000
6589,2006600,PEMA013050400,7000,1765,12355000,2020-07-21,2020-07-24,PEMA-HR1000
6590,2007500,PEMA013050400,7000,2203,15421000,2020-08-04,2020-08-07,PEMA-HR1000
6591,2002200,PEMA013050400,7000,2359,16513000,2020-08-11,2020-08-14,PEMA-HR1000
6592,2002600,PEMA013050400,7000,2505,17535000,2020-08-15,2020-08-18,PEMA-HR1000
6593,2002600,PEMA013050400,7000,2647,18529000,2020-08-19,2020-08-22,PEMA-HR1000
6617,2006000,PEMA033027400,10000,2327,23270000,2020-06-08,2020-06-11,PEMA-HR1500
6618,2002500,PEMA033027400,10000,1297,12970000,2020-07-04,2020-07-07,PEMA-HR1500
6619,2006000,PEMA033027400,10000,2327,23270000,2020-08-08,2020-08-11,PEMA-HR1500
6633,2005700,PEMA013041301,15000,2253,33795000,2020-06-06,2020-06-09,PEMA-HR1500
6634,2006609,PEMA013041301,15000,2619,39285000,2020-06-19,2020-06-22,PEMA-HR1500
6635,2002700,PEMA013041301,15000,1299,19485000,2020-07-04,2020-07-07,PEMA-HR1500
6636,2004901,PEMA013041301,15000,1748,26220000,2020-07-21,2020-07-24,PEMA-HR1500
6637,2005700,PEMA013041301,15000,2253,33795000,2020-08-06,2020-08-09,PEMA-HR1500
6638,2006609,PEMA013041301,15000,2619,39285000,2020-08-19,2020-08-22,PEMA-HR1500
6653,2007600,TSN4012032804,7000,2133,14931000,2020-06-01,2020-06-04,PEMA-SN400
6654,2002900,TSN4012032804,7000,1301,9107000,2020-07-04,2020-07-07,PEMA-SN400
6655,2007600,TSN4012032804,7000,2133,14931000,2020-08-01,2020-08-04,PEMA-SN400
6663,2003000,TSN4012039101,3000,1302,3906000,2020-07-04,2020-07-07,PEMA-SN400
6669,2003100,PEMA013061400,5000,1303,6515000,2020-07-04,2020-07-07,PEMA-SR2000
6681,2003200,PEMA043037801,2000,1304,2608000,2020-07-04,2020-07-07,PEMA-SR2000
6682,2006900,PEMA043037801,2000,1629,3258000,2020-07-16,2020-07-19,PEMA-SR2000
6683,2003700,PEMA043037801,3000,2090,6270000,2020-07-31,2020-08-03,PEMA-SR2000
6699,2006600,PEMA033109400,5000,2191,10955000,2020-06-04,2020-06-07,PEMA-SR3000F
6700,2007700,PEMA033109400,5000,2560,12800000,2020-06-16,2020-06-19,PEMA-SR3000F
6701,2003300,PEMA033109400,5000,1305,6525000,2020-07-04,2020-07-07,PEMA-SR3000F
6702,2003400,PEMA033109400,7000,1590,11130000,2020-07-15,2020-07-18,PEMA-SR3000F
6703,2006600,PEMA033109400,5000,2191,10955000,2020-08-04,2020-08-07,PEMA-SR3000F
6704,2007700,PEMA033109400,5000,2560,12800000,2020-08-16,2020-08-19,PEMA-SR3000F
6720,2004100,PEMA023076910,10000,2165,21650000,2020-06-04,2020-06-07,CSA5000
6721,2002000,PEMA023076910,10000,2641,26410000,2020-06-19,2020-06-22,CSA5000
6722,2003600,PEMA023076910,10000,1308,13080000,2020-07-05,2020-07-08,CSA5000
6723,2004100,PEMA023076910,10000,2165,21650000,2020-08-04,2020-08-07,CSA5000
6724,2002000,PEMA023076910,10000,2641,26410000,2020-08-19,2020-08-22,CSA5000
6744,2007302,PEMA023109400,5000,2414,12070000,2020-06-13,2020-06-16,PEMA-HR1000
6746,2003700,PEMA023109400,10000,1309,13090000,2020-07-05,2020-07-08,PEMA-HR1000
6747,2007100,PEMA023109400,5000,1773,8865000,2020-07-22,2020-07-25,PEMA-HR1000
6748,2004600,PEMA023109400,5000,2029,10145000,2020-07-30,2020-08-02,PEMA-HR1000
6749,2007302,PEMA023109400,5000,2414,12070000,2020-08-13,2020-08-16,PEMA-HR1000
6750,2003200,PEMA023109400,10000,2653,26530000,2020-08-20,2020-08-23,PEMA-HR1000
6774,2005400,PEMA013119500,10000,2463,24630000,2020-06-14,2020-06-17,PEMA-HR1000
6775,2003800,PEMA013119500,10000,1310,13100000,2020-07-05,2020-07-08,PEMA-HR1000
6776,2003300,PEMA013119500,10000,1660,16600000,2020-07-17,2020-07-20,PEMA-HR1000
6777,2007500,PEMA013119500,10000,2061,20610000,2020-07-31,2020-08-03,PEMA-HR1000
6778,2005400,PEMA013119500,10000,2463,24630000,2020-08-14,2020-08-17,PEMA-HR1000
6795,2007100,PEMA013035322,7000,2554,17878000,2020-06-16,2020-06-19,PEMA-HR1500
6796,2004000,PEMA013035322,7000,1312,9184000,2020-07-05,2020-07-08,PEMA-HR1500
6797,2005000,PEMA013035322,7000,1820,12740000,2020-07-23,2020-07-26,PEMA-HR1500
6798,2007100,PEMA013035322,7000,2554,17878000,2020-08-16,2020-08-19,PEMA-HR1500
6816,2006600,PEMA053062006,7000,2262,15834000,2020-06-06,2020-06-09,PEMA-SR2000
6817,2005900,PEMA053062006,7000,2397,16779000,2020-06-12,2020-06-15,PEMA-SR2000
6818,2004200,PEMA053062006,7000,1315,9205000,2020-07-05,2020-07-08,PEMA-SR2000
6819,2001102,PEMA053062006,7000,1497,10479000,2020-07-11,2020-07-14,PEMA-SR2000
6820,2006600,PEMA053062006,7000,2262,15834000,2020-08-06,2020-08-09,PEMA-SR2000
6821,2005900,PEMA053062006,7000,2397,16779000,2020-08-12,2020-08-15,PEMA-SR2000
6837,2004300,PEMA023013000,5000,1316,6580000,2020-07-05,2020-07-08,PEMA-SR3000F
6838,2002500,PEMA023013000,4000,1794,7176000,2020-07-22,2020-07-25,PEMA-SR3000F
6848,2003300,PEMA043072100,10000,2157,21570000,2020-06-02,2020-06-05,PEMA-SR3000F
6849,2004400,PEMA043072100,10000,1317,13170000,2020-07-05,2020-07-08,PEMA-SR3000F
6850,2003300,PEMA043072100,10000,2157,21570000,2020-08-02,2020-08-05,PEMA-SR3000F
6865,2003400,PEMA033074100,23000,2229,51267000,2020-06-06,2020-06-09,PEMA-580FX
6866,2003500,PEMA033074100,2000,2230,4460000,2020-06-06,2020-06-09,PEMA-580FX
6867,2004500,PEMA033074100,2000,1318,2636000,2020-07-07,2020-07-10,PEMA-580FX
6868,2004600,PEMA033074100,23000,1319,30337000,2020-07-07,2020-07-10,PEMA-580FX
6869,2003400,PEMA033074100,23000,2229,51267000,2020-08-06,2020-08-09,PEMA-580FX
6870,2003500,PEMA033074100,2000,2230,4460000,2020-08-06,2020-08-09,PEMA-580FX
6887,2007100,PEMA023024000,10000,2199,21990000,2020-06-05,2020-06-08,CSA5000
6888,2004901,PEMA023024000,10000,1322,13220000,2020-07-07,2020-07-10,CSA5000
6890,2007100,PEMA023024000,10000,2199,21990000,2020-08-05,2020-08-08,CSA5000
6903,2005000,PEMA033109700,10000,1323,13230000,2020-07-07,2020-07-10,CSA5000
6904,2003000,PEMA033109700,10000,1799,17990000,2020-07-23,2020-07-26,CSA5000
6920,2005800,PEMA023104400,10000,2254,22540000,2020-06-06,2020-06-09,PEMA-HR1500
6921,2005000,PEMA023104400,10000,2388,23880000,2020-06-12,2020-06-15,PEMA-HR1500
6922,2003400,PEMA023104400,10000,2584,25840000,2020-06-18,2020-06-21,PEMA-HR1500
6923,2005100,PEMA023104400,9000,1324,11916000,2020-07-07,2020-07-10,PEMA-HR1500
6924,2006900,PEMA023104400,10000,1913,19130000,2020-07-25,2020-07-28,PEMA-HR1500
6925,2005800,PEMA023104400,10000,2254,22540000,2020-08-06,2020-08-09,PEMA-HR1500
6926,2005000,PEMA023104400,10000,2388,23880000,2020-08-12,2020-08-15,PEMA-HR1500
6927,2003400,PEMA023104400,10000,2584,25840000,2020-08-18,2020-08-21,PEMA-HR1500
6943,2005200,PEMA013122500,10000,1325,13250000,2020-07-07,2020-07-10,PEMA-HR1000
6951,2002000,PEMA013119000,8000,2286,18288000,2020-06-07,2020-06-10,PEMA-HR1000
6952,2005300,PEMA013119000,8000,1326,10608000,2020-07-07,2020-07-10,PEMA-HR1000
6953,2002000,PEMA013119000,8000,2286,18288000,2020-08-07,2020-08-10,PEMA-HR1000
6968,2005100,PEMA013043200,7000,2247,15729000,2020-06-06,2020-06-09,PEMA-HR1000
6969,2004400,PEMA013043200,10000,2382,23820000,2020-06-12,2020-06-15,PEMA-HR1000
6970,2005400,PEMA013043200,15000,1327,19905000,2020-07-07,2020-07-10,PEMA-HR1000
6971,2004700,PEMA013043200,10000,2030,20300000,2020-07-30,2020-08-02,PEMA-HR1000
6972,2005100,PEMA013043200,7000,2247,15729000,2020-08-06,2020-08-09,PEMA-HR1000
6973,2004400,PEMA013043200,10000,2382,23820000,2020-08-12,2020-08-15,PEMA-HR1000
6992,2005600,PEMA013026702,5000,1329,6645000,2020-07-07,2020-07-10,PEMA-HR1000
6993,2005700,PEMA013026702,5000,1330,6650000,2020-07-07,2020-07-10,PEMA-HR1000
6994,2006000,PEMA013026702,8000,1901,15208000,2020-07-25,2020-07-28,PEMA-HR1000
7014,2002100,PEMA013128300,5000,2145,10725000,2020-06-02,2020-06-05,PEMA-HR1000
7015,2005400,PEMA013128300,5000,2605,13025000,2020-06-19,2020-06-22,PEMA-HR1000
7016,2005500,PEMA013128300,2000,2606,5212000,2020-06-19,2020-06-22,PEMA-HR1000
7017,2005800,PEMA013128300,7000,1331,9317000,2020-07-07,2020-07-10,PEMA-HR1000
7018,2001400,PEMA013128300,2000,1855,3710000,2020-07-24,2020-07-27,PEMA-HR1000
7019,2001500,PEMA013128300,3000,1856,5568000,2020-07-24,2020-07-27,PEMA-HR1000
7020,2002100,PEMA013128300,5000,2145,10725000,2020-08-02,2020-08-05,PEMA-HR1000
7021,2005400,PEMA013128300,5000,2605,13025000,2020-08-19,2020-08-22,PEMA-HR1000
7022,2005500,PEMA013128300,2000,2606,5212000,2020-08-19,2020-08-22,PEMA-HR1000
7047,2006100,PEMA013010900,10000,2115,21150000,2020-06-01,2020-06-04,PEMA-HR1000
7048,2002400,PEMA013010900,10000,2503,25030000,2020-06-14,2020-06-17,PEMA-HR1000
7049,2006200,PEMA013010900,10000,1335,13350000,2020-07-07,2020-07-10,PEMA-HR1000
7050,2004901,PEMA013010900,10000,1535,15350000,2020-07-14,2020-07-17,PEMA-HR1000
7051,2006100,PEMA013010900,10000,2115,21150000,2020-08-01,2020-08-04,PEMA-HR1000
7052,2002400,PEMA013010900,10000,2503,25030000,2020-08-14,2020-08-17,PEMA-HR1000
7065,2006300,PEMA013104400,10000,1336,13360000,2020-07-07,2020-07-10,PEMA-HR1000
7073,2006000,PEMA013004501,10000,2256,22560000,2020-06-06,2020-06-09,PEMA-HR1500
7074,2006500,PEMA013004501,10000,1338,13380000,2020-07-07,2020-07-10,PEMA-HR1500
7075,2006000,PEMA013004501,10000,2256,22560000,2020-08-06,2020-08-09,PEMA-HR1500
7086,2006600,PEMA043023001,8000,1339,10712000,2020-07-07,2020-07-10,PEMA-HR1500
7087,2006700,PEMA043023001,5000,1911,9555000,2020-07-25,2020-07-28,PEMA-HR1500
7106,2006500,PEMA143057600,10000,2119,21190000,2020-06-01,2020-06-04,PEMA-HR1500
7107,2003300,PEMA143057600,10000,2370,23700000,2020-06-11,2020-06-14,PEMA-HR1500
7109,2006606,PEMA143057600,10000,1340,13400000,2020-07-07,2020-07-10,PEMA-HR1500
7110,2001800,PEMA143057600,10000,1575,15750000,2020-07-15,2020-07-18,PEMA-HR1500
7111,2006800,PEMA143057600,10000,1912,19120000,2020-07-25,2020-07-28,PEMA-HR1500
7112,2006500,PEMA143057600,10000,2119,21190000,2020-08-01,2020-08-04,PEMA-HR1500
7113,2003300,PEMA143057600,10000,2370,23700000,2020-08-11,2020-08-14,PEMA-HR1500
7114,2004000,PEMA143057600,10000,2661,26610000,2020-08-20,2020-08-23,PEMA-HR1500
7146,2002400,PEMA013129802,22000,2219,48818000,2020-06-05,2020-06-08,PEMA-PR1000
7147,2002500,PEMA013129802,3000,2220,6660000,2020-06-05,2020-06-08,PEMA-PR1000
7150,2006700,PEMA013129802,15000,1343,20145000,2020-07-07,2020-07-10,PEMA-PR1000
7151,2006800,PEMA013129802,10000,1344,13440000,2020-07-07,2020-07-10,PEMA-PR1000
7152,2005200,PEMA013129802,22000,1822,40084000,2020-07-23,2020-07-26,PEMA-PR1000
7153,2005300,PEMA013129802,3000,1823,5469000,2020-07-23,2020-07-26,PEMA-PR1000
7154,2002400,PEMA013129802,22000,2219,48818000,2020-08-05,2020-08-08,PEMA-PR1000
7155,2002500,PEMA013129802,3000,2220,6660000,2020-08-05,2020-08-08,PEMA-PR1000
7156,2004200,PEMA013129802,20000,2664,53280000,2020-08-20,2020-08-23,PEMA-PR1000
7157,2004300,PEMA013129802,5000,2665,13325000,2020-08-20,2020-08-23,PEMA-PR1000
7182,2007000,PEMA053048500,10000,1346,13460000,2020-07-07,2020-07-10,PEMA-SR2000A
7183,2003800,PEMA053048500,5000,2091,10455000,2020-07-31,2020-08-03,PEMA-SR2000A
7191,2007100,PEMA033023006,5000,1347,6735000,2020-07-07,2020-07-10,PEMA-SR3000F
7197,2007600,SSA013085300,7000,1352,9464000,2020-07-08,2020-07-11,AE
7203,2007700,PEMA033040300,10000,1353,13530000,2020-07-08,2020-07-11,PEMA-CR1000
7216,2002000,PEMA043099300,10000,2499,24990000,2020-06-15,2020-06-18,CSA5000
7217,2001200,PEMA043099300,10000,1356,13560000,2020-07-08,2020-07-11,CSA5000
7218,2006800,PEMA043099300,5000,1983,9915000,2020-07-29,2020-08-01,CSA5000
7219,2006900,PEMA043099300,5000,1984,9920000,2020-07-29,2020-08-01,CSA5000
7220,2002000,PEMA043099300,10000,2499,24990000,2020-08-15,2020-08-18,CSA5000
7237,2001700,PEMA013070800,10000,2497,24970000,2020-06-15,2020-06-18,CSA5000
7238,2001300,PEMA013070800,10000,1357,13570000,2020-07-08,2020-07-11,CSA5000
7239,2006606,PEMA013070800,10000,2050,20500000,2020-07-31,2020-08-03,CSA5000
7240,2001700,PEMA013070800,10000,2497,24970000,2020-08-15,2020-08-18,CSA5000
7251,2001800,PEMA013116100,10000,1362,13620000,2020-07-08,2020-07-11,PEMA-HR1000
7259,2005000,PEMA023058200,9000,2104,18936000,2020-06-01,2020-06-04,PEMA-HR1000
7260,2002000,PEMA023058200,9000,1363,12267000,2020-07-08,2020-07-11,PEMA-HR1000
7261,2005000,PEMA023058200,9000,2104,18936000,2020-08-01,2020-08-04,PEMA-HR1000
7275,2001400,PEMA023105100,10000,2281,22810000,2020-06-07,2020-06-10,PEMA-HR1000
7276,2006700,PEMA023105100,10000,2550,25500000,2020-06-16,2020-06-19,PEMA-HR1000
7277,2002100,PEMA023105100,10000,1364,13640000,2020-07-08,2020-07-11,PEMA-HR1000
7278,2007500,PEMA023105100,10000,1848,18480000,2020-07-24,2020-07-27,PEMA-HR1000
7279,2001400,PEMA023105100,10000,2281,22810000,2020-08-07,2020-08-10,PEMA-HR1000
7280,2006700,PEMA023105100,10000,2550,25500000,2020-08-16,2020-08-19,PEMA-HR1000
7296,2002200,PEMA013132400,7000,1365,9555000,2020-07-08,2020-07-11,PEMA-HR1000
7297,2001400,PEMA013132400,8000,1997,15976000,2020-07-29,2020-08-01,PEMA-HR1000
7308,2002300,PEMA153048300,10000,1366,13660000,2020-07-08,2020-07-11,PEMA-HR1000
7325,2002500,PEMA253048300,7000,2362,16534000,2020-06-11,2020-06-14,PEMA-HR1000
7326,2003100,PEMA253048300,8000,1374,10992000,2020-07-08,2020-07-11,PEMA-HR1000
7327,2007600,PEMA253048300,8000,1778,14224000,2020-07-22,2020-07-25,PEMA-HR1000
7328,2007700,PEMA253048300,8000,1779,14232000,2020-07-22,2020-07-25,PEMA-HR1000
7329,2002500,PEMA253048300,7000,2362,16534000,2020-08-11,2020-08-14,PEMA-HR1000
7343,2003000,PEMA023113300,10000,2296,22960000,2020-06-07,2020-06-10,PEMA-HR1500
7344,2003500,PEMA023113300,10000,1378,13780000,2020-07-08,2020-07-11,PEMA-HR1500
7345,2003000,PEMA023113300,10000,2296,22960000,2020-08-07,2020-08-10,PEMA-HR1500
