,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자
22,2003400,PEMA023092101,7000,1022,7154000,2020-06-22,2020-06-25
23,2003500,PEMA033030500,12000,1023,12276000,2020-06-22,2020-06-25
24,2003600,PEMA053046500,5000,1024,5120000,2020-06-22,2020-06-25
25,2003700,PCA021027605,12100,1025,12402500,2020-06-21,2020-06-24
26,2003800,PEMA023129801,3000,1026,3078000,2020-06-22,2020-06-25
27,2003900,PEMA023129801,22000,1027,22594000,2020-06-22,2020-06-25
28,2004000,PEMA013901520,20000,1028,20560000,2020-06-22,2020-06-25
29,2004100,PEMA033078017,5000,1029,5145000,2020-06-22,2020-06-25
30,2004104,PEMA043080500,5000,1030,5150000,2020-06-22,2020-06-25
31,2004200,PEMA043080500,2000,1031,2062000,2020-06-22,2020-06-25
32,2004300,PEMA043062000,6000,1032,6192000,2020-06-22,2020-06-25
33,2004400,PEMA063030500,3000,1033,3099000,2020-06-22,2020-06-25
34,2004500,PEMA023030801,6000,1034,6204000,2020-06-22,2020-06-25
35,2004600,PEMA023058600,15000,1035,15525000,2020-06-23,2020-06-26
36,2004700,PEMA073050413,15000,1036,15540000,2020-06-23,2020-06-26
37,2004800,PEMA013099150,20000,1037,20740000,2020-06-23,2020-06-26
38,2004901,PEMA023123000,3000,1038,3114000,2020-06-23,2020-06-26
39,2005000,PEMA023123000,7000,1039,7273000,2020-06-23,2020-06-26
40,2005100,PEMA013046500,5000,1040,5200000,2020-06-23,2020-06-26
41,2005200,PEMA023052200,10000,1041,10410000,2020-06-23,2020-06-26
42,2005300,PEMA553048200,10000,1042,10420000,2020-06-23,2020-06-26
43,2005400,PEMA013111300,10000,1043,10430000,2020-06-23,2020-06-26
44,2005500,PEMA023035315,8000,1044,8352000,2020-06-23,2020-06-26
45,2005600,PEMA023001000,10000,1045,10450000,2020-06-23,2020-06-26
46,2005700,PEMA013039505,7000,1046,7322000,2020-06-23,2020-06-26
47,2005800,PEMA013049304,10000,1047,10470000,2020-06-22,2020-06-25
48,2005900,PEMA013010100,10000,1048,10480000,2020-06-22,2020-06-25
49,2006000,PEMA013041507,7000,1049,7343000,2020-06-22,2020-06-25
50,2006100,PEMA013099140,3000,1050,3150000,2020-06-22,2020-06-25
51,2006200,PEMA013099140,7000,1051,7357000,2020-06-23,2020-06-26
52,2006300,PEMA033088300,10000,1052,10520000,2020-06-22,2020-06-25
53,2006400,PEMA623022500,10000,1053,10530000,2020-06-23,2020-06-26
54,2006500,PEMA043101200,10000,1054,10540000,2020-06-23,2020-06-26
55,2006600,PEMA013125010,5000,1055,5275000,2020-06-23,2020-06-26
56,2006606,PEMA153001100,5000,1056,5280000,2020-06-23,2020-06-26
57,2006609,PEMA033046500,10000,1057,10570000,2020-06-23,2020-06-26
58,2006612,PEMA013017400,5000,1058,5290000,2020-06-23,2020-06-26
59,2006700,PEMA013005900,10000,1059,10590000,2020-06-23,2020-06-26
60,2006800,PEMA013072100,8000,1060,8480000,2020-06-23,2020-06-26
61,2006900,PEMA013089230,10000,1061,10610000,2020-06-23,2020-06-26
62,2007000,PEMA023061900,8000,1062,8496000,2020-06-23,2020-06-26
63,2007100,PEMA033041500,10000,1063,10630000,2020-06-23,2020-06-26
64,2007200,PEMA043001100,10000,1064,10640000,2020-06-23,2020-06-26
65,2007302,PEMA213048300,8000,1065,8520000,2020-06-23,2020-06-26
66,2007400,PEMA023022400,10000,1066,10660000,2020-06-23,2020-06-26
67,2007500,PEMA053031200,10000,1067,10670000,2020-06-23,2020-06-26
68,2007600,PEMA033002600,4000,1068,4272000,2020-06-23,2020-06-26
69,2007700,PEMA043011800,10000,1069,10690000,2020-06-23,2020-06-26
70,2007800,PEMA063048100,2000,1070,2140000,2020-06-23,2020-06-26
71,2001102,PEMA013046101,4000,1071,4284000,2020-06-23,2020-06-26
72,2001200,PEMA013046101,4000,1072,4288000,2020-06-23,2020-06-26
73,2001300,TSN4012001214,10000,1073,10730000,2020-06-23,2020-06-26
74,2001400,TSN4012043602,10000,1074,10740000,2020-06-23,2020-06-26
75,2001500,PEMA043091500,2000,1075,2150000,2020-06-23,2020-06-26
76,2001600,PEMA043091500,10000,1076,10760000,2020-06-23,2020-06-26
77,2001700,PEMA043046101,3000,1077,3231000,2020-06-23,2020-06-26
78,2001800,PEMA043046101,3000,1078,3234000,2020-06-23,2020-06-26
79,2002000,PEMA023117801,5000,1079,5395000,2020-06-23,2020-06-26
80,2002100,PEMA013081906,3000,1080,3240000,2020-06-23,2020-06-26
81,2002200,PEMA023002600,5000,1081,5405000,2020-06-23,2020-06-26
82,2002300,PEMA033041501,5000,1082,5410000,2020-06-23,2020-06-26
83,2002400,PEMA023058600,23000,1083,24909000,2020-06-24,2020-06-27
84,2002500,PEMA023058600,2000,1084,2168000,2020-06-24,2020-06-27
85,2002600,PEMA033103000,15000,1085,16275000,2020-06-24,2020-06-27
86,2002700,PEMA033030400,7000,1086,7602000,2020-06-24,2020-06-27
87,2002800,PEMA823048300,10000,1087,10870000,2020-06-24,2020-06-27
88,2002900,PEMA103048200,10000,1088,10880000,2020-06-24,2020-06-27
89,2003000,PEMA023091600,5000,1089,5445000,2020-06-24,2020-06-27
90,2003100,PEMA033035309,6000,1090,6540000,2020-06-24,2020-06-27
91,2003200,PEMA013013010,8000,1091,8728000,2020-06-24,2020-06-27
92,2003300,PEMA033079200,10000,1092,10920000,2020-06-24,2020-06-27
93,2003400,PEMA013060100,10000,1093,10930000,2020-06-24,2020-06-27
94,2003500,PEMA013122400,8000,1094,8752000,2020-06-24,2020-06-27
95,2003600,PEMA013060100,10000,1095,10950000,2020-06-24,2020-06-27
96,2003700,PEMA013023016,5000,1096,5480000,2020-06-24,2020-06-27
97,2003800,PEMA013118500,10000,1097,10970000,2020-06-24,2020-06-27
98,2003900,PEMA013059605,10000,1098,10980000,2020-06-24,2020-06-27
99,2004000,PEMA013068400,5000,1099,5495000,2020-06-24,2020-06-27
100,2004100,PEMA043030401,8000,1100,8800000,2020-06-24,2020-06-27
101,2004104,PEMA013082100,10000,1101,11010000,2020-06-24,2020-06-27
102,2004200,PEMA013002500,15000,1102,16530000,2020-06-24,2020-06-27
103,2004300,PEMA013111900,8000,1103,8824000,2020-06-24,2020-06-27
104,2004400,PEMA033021700,10000,1104,11040000,2020-06-24,2020-06-27
105,2004500,PEMA023125200,8000,1105,8840000,2020-06-24,2020-06-27
106,2004600,PEMA023125200,8000,1106,8848000,2020-06-24,2020-06-27
107,2004700,PEMA023026300,10000,1107,11070000,2020-06-24,2020-06-27
108,2004800,PEMA033014200,10000,1108,11080000,2020-06-24,2020-06-27
109,2004901,PEMA033014200,10000,1109,11090000,2020-06-24,2020-06-27
110,2005000,PEMA023041503,10000,1110,11100000,2020-06-24,2020-06-27
111,2005100,PEMA043049101,8000,1111,8888000,2020-06-24,2020-06-27
112,2005200,PEMA013901600,10000,1112,11120000,2020-06-24,2020-06-27
113,2005300,PEMA013024804,20000,1113,22260000,2020-06-24,2020-06-27
114,2005400,PEMA033082100,10000,1114,11140000,2020-06-24,2020-06-27
115,2005500,PEMA013035700,10000,1115,11150000,2020-06-24,2020-06-27
116,2005600,PEMA013099150,20000,1116,22320000,2020-06-25,2020-06-28
117,2005700,SSA013035307,1000,1117,1117000,2020-06-24,2020-06-27
118,2005800,SSA013082500,10000,1118,11180000,2020-06-24,2020-06-27
119,2005900,SSA073046500,1000,1119,1119000,2020-06-25,2020-06-28
120,2006000,PEMA033035307,8000,1120,8960000,2020-06-24,2020-06-27
121,2006100,PEMA033023004,7000,1121,7847000,2020-06-25,2020-06-28
122,2006200,PEMA013082500,10000,1122,11220000,2020-06-24,2020-06-27
123,2006300,PEMA023077800,7000,1123,7861000,2020-06-25,2020-06-28
124,2006400,PEMA033009000,10000,1124,11240000,2020-06-25,2020-06-28
125,2006500,PEMA023058622,5000,1125,5625000,2020-06-25,2020-06-28
126,2006600,PEMA043023200,8000,1126,9008000,2020-06-25,2020-06-28
127,2006606,PEMA013112900,5000,1127,5635000,2020-06-25,2020-06-28
128,2006609,PEMA053049403,5000,1128,5640000,2020-06-25,2020-06-28
129,2006612,PEMA013061000,10000,1129,11290000,2020-06-25,2020-06-28
130,2006700,PEMA013063800,10000,1130,11300000,2020-06-25,2020-06-28
131,2006800,PEMA013108400,8000,1131,9048000,2020-06-25,2020-06-28
132,2006900,PEMA033088300,5000,1132,5660000,2020-06-25,2020-06-28
133,2007000,PEMA033088300,7000,1133,7931000,2020-06-25,2020-06-28
134,2007100,PEMA13031400,10000,1134,11340000,2020-06-25,2020-06-28
135,2007200,PEMA013041507,7000,1135,7945000,2020-06-25,2020-06-28
136,2007302,PEMA013103100,7000,1136,7952000,2020-06-26,2020-07-01
137,2007400,PEMA053046500,7000,1137,7959000,2020-06-24,2020-06-27
138,2007500,PEMA023110500,3000,1138,3414000,2020-06-25,2020-06-28
139,2007600,PEMA023110500,3000,1139,3417000,2020-06-25,2020-06-28
140,2007700,PEMA133057600,10000,1140,11400000,2020-06-25,2020-06-28
141,2007800,PEMA053038600,5000,1141,5705000,2020-06-25,2020-06-28
142,2001102,PEMA033006900,10000,1142,11420000,2020-06-25,2020-06-28
143,2001200,PEMA013007300,10000,1143,11430000,2020-06-25,2020-06-28
144,2001300,PEMA013028200,10000,1144,11440000,2020-06-25,2020-06-28
145,2001400,PEMA013071300,5000,1145,5725000,2020-06-25,2020-06-28
146,2001500,PEMA013120100,10000,1146,11460000,2020-06-26,2020-07-01
147,2001600,PEMA063061300,5000,1147,5735000,2020-06-25,2020-06-28
148,2001700,PEMA043031800,7000,1148,8036000,2020-06-25,2020-06-28
149,2001800,PEMA073061300,5000,1149,5745000,2020-06-25,2020-06-28
150,2002000,PEMA023033303,15000,1150,17250000,2020-06-25,2020-06-28
151,2002100,TSN4012001730,5000,1151,5755000,2020-06-25,2020-06-28
152,2002200,PEMA043110500,1000,1152,1152000,2020-06-25,2020-06-28
153,2002300,PEMA043110500,1000,1153,1153000,2020-06-25,2020-06-28
154,2002400,PEMA023041301,5000,1154,5770000,2020-06-25,2020-06-28
155,2002500,PEMA033072700,5000,1155,5775000,2020-06-25,2020-06-28
156,2002600,PEMA013038600,4000,1156,4624000,2020-06-25,2020-06-28
157,2002700,PEMA023106100,10000,1157,11570000,2020-06-25,2020-06-28
158,2002800,PEMA023058600,15000,1158,17370000,2020-06-26,2020-07-01
159,2002900,PEMA043090700,15000,1159,17385000,2020-06-26,2020-07-01
160,2003000,PEMA013072700,10000,1160,11600000,2020-06-26,2020-07-01
161,2003100,PEMA003039101,10000,1161,11610000,2020-06-26,2020-07-01
162,2003200,PEMA033035307,7000,1162,8134000,2020-06-26,2020-07-01
163,2003300,PEMA023105210,15000,1163,17445000,2020-06-26,2020-07-01
164,2003400,PEMA043080115,6000,1164,6984000,2020-06-26,2020-07-01
165,2003500,PEMA083017000,14000,1165,16310000,2020-06-26,2020-07-01
166,2003600,PEMA023024802,10000,1166,11660000,2020-06-26,2020-07-01
167,2003700,PEMA013010100,10000,1167,11670000,2020-06-26,2020-07-01
168,2003800,PEMA063041501,7000,1168,8176000,2020-06-26,2020-07-01
169,2003900,PEMA013047000,10000,1169,11690000,2020-06-26,2020-07-01
170,2004000,PEMA013004500,10000,1170,11700000,2020-06-26,2020-07-01
171,2004100,PEMA013032302,7000,1171,8197000,2020-06-26,2020-07-01
172,2004104,PEMA033041500,10000,1172,11720000,2020-06-26,2020-07-01
173,2004200,PEMA043031600,8000,1173,9384000,2020-06-26,2020-07-01
174,2004300,PCA031024602,39600,1174,46490400,2020-06-26,2020-07-01
175,2004400,PEMA023045801,3000,1175,3525000,2020-06-26,2020-07-01
176,2004500,PEMA023045801,22000,1176,25872000,2020-06-26,2020-07-01
177,2004600,PEMA023901510,10000,1177,11770000,2020-06-26,2020-07-01
178,2004700,TSN4012039105,10000,1178,11780000,2020-06-26,2020-07-01
179,2004800,PEMA033049301,5000,1179,5895000,2020-06-26,2020-07-01
180,2004901,PEMA03087900,6000,1180,7080000,2020-06-26,2020-07-01
181,2005000,PEMA063023200,5000,1181,5905000,2020-06-26,2020-07-01
182,2005100,PEMA053103800,7000,1182,8274000,2020-06-26,2020-07-01
183,2005200,PEMA533022500,5000,1183,5915000,2020-06-26,2020-07-01
184,2005300,PEMA023035303,5000,1184,5920000,2020-06-26,2020-07-01
185,2005400,SSA013048200,6000,1185,7110000,2020-06-28,2020-07-03
186,2005500,PEMA023092200,10000,1186,11860000,2020-06-28,2020-07-03
187,2005600,PEMA013049402,20000,1187,23740000,2020-06-28,2020-07-03
188,2005700,SSA073046500,1000,1188,1188000,2020-07-01,2020-07-04
189,2005800,SSA013035303,4000,1189,4756000,2020-07-01,2020-07-04
190,2005900,PEMA073072100,10000,1190,11900000,2020-07-01,2020-07-04
191,2006000,PEMA033035307,8000,1191,9528000,2020-07-01,2020-07-04
192,2006100,PEMA033035303,12000,1192,14304000,2020-07-01,2020-07-04
193,2006200,PEMA033120700,10000,1193,11930000,2020-07-01,2020-07-04
194,2006300,PEMA073022500,10000,1194,11940000,2020-07-01,2020-07-04
195,2006400,PEMA033046500,15000,1195,17925000,2020-07-01,2020-07-04
196,2006500,PEMA013058606,7000,1196,8372000,2020-07-01,2020-07-04
197,2006600,PEMA013060100,10000,1197,11970000,2020-07-01,2020-07-04
198,2006606,PEMA023111400,10000,1198,11980000,2020-07-01,2020-07-04
199,2006609,PEMA043041502,10000,1199,11990000,2020-07-01,2020-07-04
200,2006612,PEMA13031400,10000,1200,12000000,2020-07-01,2020-07-04
201,2006700,PEMA063041501,10000,1201,12010000,2020-07-01,2020-07-04
202,2006800,PEMA033009000,10000,1202,12020000,2020-07-01,2020-07-04
203,2006900,PEMA013072100,8000,1203,9624000,2020-07-01,2020-07-04
204,2007000,PEMA023024801,8000,1204,9632000,2020-07-01,2020-07-04
205,2007100,PEMA023033600,10000,1205,12050000,2020-07-01,2020-07-04
206,2007200,PEMA023074700,10000,1206,12060000,2020-07-01,2020-07-04
207,2007302,PEMA043101200,10000,1207,12070000,2020-07-01,2020-07-04
208,2007400,PEMA043001100,3000,1208,3624000,2020-07-01,2020-07-04
209,2007500,PEMA013066700,10000,1209,12090000,2020-07-01,2020-07-04
210,2007600,PEMA053046500,5000,1210,6050000,2020-07-01,2020-07-04
211,2007700,PEMA063061300,3000,1211,3633000,2020-07-01,2020-07-04
212,2007800,PEMA073061300,3000,1212,3636000,2020-07-01,2020-07-04
213,2001102,PEMA013024804,20000,1213,24260000,2020-07-01,2020-07-04
214,2001200,PEMA063009000,5000,1214,6070000,2020-07-01,2020-07-04
215,2001300,PEMA043091500,10000,1215,12150000,2020-07-01,2020-07-04
216,2001400,PEMA063031400,5000,1216,6080000,2020-07-01,2020-07-04
217,2001500,PEMA013021700,10000,1217,12170000,2020-07-02,2020-07-05
218,2001600,PEMA013111300,5000,1218,6090000,2020-07-02,2020-07-05
219,2001700,PEMA023001000,10000,1219,12190000,2020-07-02,2020-07-05
220,2001800,PEMA013128700,10000,1220,12200000,2020-07-02,2020-07-05
221,2002000,PEMA023106900,10000,1221,12210000,2020-07-02,2020-07-05
222,2002100,PEMA013085300,10000,1222,12220000,2020-07-02,2020-07-05
223,2002200,PEMA013105210,10000,1223,12230000,2020-07-02,2020-07-05
224,2002300,PEMA013049303,7000,1224,8568000,2020-07-02,2020-07-05
225,2002400,PEMA013078800,6000,1225,7350000,2020-07-02,2020-07-05
226,2002500,PEMA013023013,5000,1226,6130000,2020-07-02,2020-07-05
227,2002600,PEMA013032200,10000,1227,12270000,2020-07-02,2020-07-05
228,2002700,PEMA013121600,10000,1228,12280000,2020-07-02,2020-07-05
229,2002800,PEMA023058605,8000,1229,9832000,2020-07-02,2020-07-05
230,2002900,PEMA033041500,10000,1230,12300000,2020-07-02,2020-07-05
231,2003000,PEMA033078012,10000,1231,12310000,2020-07-02,2020-07-05
232,2003100,PEMA013120100,10000,1232,12320000,2020-07-02,2020-07-05
233,2003200,PEMA053114500,7000,1233,8631000,2020-07-02,2020-07-05
234,2003300,PEMA023129801,22000,1234,27148000,2020-07-02,2020-07-05
235,2003400,PEMA023129801,3000,1235,3705000,2020-07-02,2020-07-05
236,2003500,PEMA013129800,3000,1236,3708000,2020-07-02,2020-07-05
237,2003600,PEMA013129800,22000,1237,27214000,2020-07-02,2020-07-05
238,2003700,PEMA023024804,10000,1238,12380000,2020-07-02,2020-07-05
239,2003800,PEMA043110500,4000,1239,4956000,2020-07-02,2020-07-05
240,2003900,PEMA043110500,4000,1240,4960000,2020-07-02,2020-07-05
241,2004000,PEMA373048200,10000,1241,12410000,2020-07-02,2020-07-05
242,2004100,PEMA053021700,10000,1242,12420000,2020-07-02,2020-07-05
243,2004104,PEMA023080100,6000,1243,7458000,2020-07-02,2020-07-05
244,2004200,PEMA033088300,7000,1244,8708000,2020-07-03,2020-07-06
245,2004300,PEMA013118900,15000,1245,18675000,2020-07-03,2020-07-06
246,2004400,PEMA013107101,10000,1246,12460000,2020-07-03,2020-07-06
247,2004500,PEMA023098200,20000,1247,24940000,2020-07-03,2020-07-06
248,2004600,PEMA033035303,7000,1248,8736000,2020-07-03,2020-07-06
249,2004700,PEMA063069401,10000,1249,12490000,2020-07-03,2020-07-06
250,2004800,PEMA033035309,7000,1250,8750000,2020-07-03,2020-07-06
251,2004901,PEMA023007400,10000,1251,12510000,2020-07-03,2020-07-06
252,2005000,PEMA043042900,7000,1252,8764000,2020-07-03,2020-07-06
253,2005100,PEMA013072700,10000,1253,12530000,2020-07-03,2020-07-06
254,2005200,PEMA033035303,13000,1254,16302000,2020-07-03,2020-07-06
255,2005300,PEMA013017200,10000,1255,12550000,2020-07-03,2020-07-06
256,2005400,PEMA053013600,10000,1256,12560000,2020-07-03,2020-07-06
257,2005500,PEMA013023005,7000,1257,8799000,2020-07-03,2020-07-06
258,2005600,PEMA063041501,10000,1258,12580000,2020-07-03,2020-07-06
259,2005700,PEMA013127700,10000,1259,12590000,2020-07-03,2020-07-06
260,2005800,PEMA023123200,7000,1260,8820000,2020-07-03,2020-07-06
261,2005900,PEMA033088300,5000,1261,6305000,2020-07-03,2020-07-06
262,2006000,PEMA023099800,10000,1262,12620000,2020-07-03,2020-07-06
263,2006100,PEMA023087900,10000,1263,12630000,2020-07-03,2020-07-06
264,2006200,PEMA013030801,10000,1264,12640000,2020-07-03,2020-07-06
265,2006300,PEMA013123501,5000,1265,6325000,2020-07-03,2020-07-06
266,2006400,PEMA093050413,14000,1266,17724000,2020-07-02,2020-07-05
267,2006500,PEMA013033302,15000,1267,19005000,2020-07-03,2020-07-06
268,2006600,PEMA013033302,10000,1268,12680000,2020-07-03,2020-07-06
269,2006606,TSN4012001215,10000,1269,12690000,2020-07-03,2020-07-06
270,2006609,TSN4012015714,8000,1270,10160000,2020-07-03,2020-07-06
271,2006612,PEMA043062000,6000,1271,7626000,2020-07-03,2020-07-06
272,2006700,PEMA033072700,3000,1272,3816000,2020-07-03,2020-07-06
273,2006800,PEMA013116420,5000,1273,6365000,2020-07-03,2020-07-06
274,2006900,PEMA013042200,7000,1274,8918000,2020-07-03,2020-07-06
275,2007000,PEMA013072101,10000,1275,12750000,2020-07-03,2020-07-06
276,2007100,PEMA023058600,23000,1276,29348000,2020-07-04,2020-07-07
277,2007200,PEMA023058600,2000,1277,2554000,2020-07-04,2020-07-07
278,2007302,PEMA043090700,15000,1278,19170000,2020-07-04,2020-07-07
279,2007400,SSA013035307,1000,1279,1279000,2020-07-04,2020-07-07
280,2007500,PEMA013046500,10000,1280,12800000,2020-07-04,2020-07-07
281,2007600,PEMA023035315,8000,1281,10248000,2020-07-04,2020-07-07
282,2007700,PEMA043069403,10000,1282,12820000,2020-07-04,2020-07-07
283,2007800,PEMA033035307,3000,1283,3849000,2020-07-04,2020-07-07
284,2001102,PEMA033035307,5000,1284,6420000,2020-07-04,2020-07-07
285,2001200,PEMA023039000,10000,1285,12850000,2020-07-04,2020-07-07
286,2001300,PEMA013117801,7000,1286,9002000,2020-07-04,2020-07-07
287,2001400,PEMA013013010,10000,1287,12870000,2020-07-04,2020-07-07
288,2001500,PEMA363048300,6000,1288,7728000,2020-07-04,2020-07-07
289,2001600,PEMA093001100,8000,1289,10312000,2020-07-04,2020-07-07
290,2001700,PEMA093001100,2000,1290,2580000,2020-07-04,2020-07-07
291,2001800,PEMA033028900,10000,1291,12910000,2020-07-04,2020-07-07
292,2002000,PEMA013019701,10000,1292,12920000,2020-07-04,2020-07-07
293,2002100,PEMA013037300,5000,1293,6465000,2020-07-04,2020-07-07
294,2002200,PEMA013037300,5000,1294,6470000,2020-07-04,2020-07-07
295,2002300,PEMA013050400,7000,1295,9065000,2020-07-04,2020-07-07
296,2002400,PEMA023041503,10000,1296,12960000,2020-07-04,2020-07-07
297,2002500,PEMA033027400,10000,1297,12970000,2020-07-04,2020-07-07
298,2002600,PEMA033002600,5000,1298,6490000,2020-07-04,2020-07-07
299,2002700,PEMA013041301,15000,1299,19485000,2020-07-04,2020-07-07
300,2002800,PEMA053046500,5000,1300,6500000,2020-07-04,2020-07-07
301,2002900,TSN4012032804,7000,1301,9107000,2020-07-04,2020-07-07
302,2003000,TSN4012039101,3000,1302,3906000,2020-07-04,2020-07-07
303,2003100,PEMA013061400,5000,1303,6515000,2020-07-04,2020-07-07
304,2003200,PEMA043037801,2000,1304,2608000,2020-07-04,2020-07-07
305,2003300,PEMA033109400,5000,1305,6525000,2020-07-04,2020-07-07
306,2003400,PEMA023058600,21000,1306,27426000,2020-07-05,2020-07-08
307,2003500,PEMA033035303,8000,1307,10456000,2020-07-05,2020-07-08
308,2003600,PEMA023076910,10000,1308,13080000,2020-07-05,2020-07-08
309,2003700,PEMA023109400,10000,1309,13090000,2020-07-05,2020-07-08
310,2003800,PEMA013119500,10000,1310,13100000,2020-07-05,2020-07-08
311,2003900,PEMA013120100,10000,1311,13110000,2020-07-05,2020-07-08
312,2004000,PEMA013035322,7000,1312,9184000,2020-07-05,2020-07-08
313,2004100,PEMA013901600,15000,1313,19695000,2020-07-05,2020-07-08
314,2004104,PEMA023024804,10000,1314,13140000,2020-07-05,2020-07-08
315,2004200,PEMA053062006,7000,1315,9205000,2020-07-05,2020-07-08
316,2004300,PEMA023013000,5000,1316,6580000,2020-07-05,2020-07-08
317,2004400,PEMA043072100,10000,1317,13170000,2020-07-05,2020-07-08
318,2004500,PEMA033074100,2000,1318,2636000,2020-07-07,2020-07-10
319,2004600,PEMA033074100,23000,1319,30337000,2020-07-07,2020-07-10
320,2004700,PEMA023123000,10000,1320,13200000,2020-07-07,2020-07-10
321,2004800,PEMA023001000,7000,1321,9247000,2020-07-07,2020-07-10
322,2004901,PEMA023024000,10000,1322,13220000,2020-07-07,2020-07-10
323,2005000,PEMA033109700,10000,1323,13230000,2020-07-07,2020-07-10
324,2005100,PEMA023104400,9000,1324,11916000,2020-07-07,2020-07-10
325,2005200,PEMA013122500,10000,1325,13250000,2020-07-07,2020-07-10
326,2005300,PEMA013119000,8000,1326,10608000,2020-07-07,2020-07-10
327,2005400,PEMA013043200,15000,1327,19905000,2020-07-07,2020-07-10
328,2005500,PEMA033041500,10000,1328,13280000,2020-07-07,2020-07-10
329,2005600,PEMA013026702,5000,1329,6645000,2020-07-07,2020-07-10
330,2005700,PEMA013026702,5000,1330,6650000,2020-07-07,2020-07-10
